-0.072	0	0.08	-0.011	0	0.099	0.00163	0.011	0	0.099	5.49313E-4	-0.00145	0	0.08	0.09174	0	0	0	0	0	0	0	0
-0.092	0	0.08	-0.011	0	0.099	0.00112	0.011	0	0.099	4.61923E-4	-0.00121	0	0.08	0.06066	0	0	0	0	0	0	0	0
-0.112	0	0.08	-0.011	0	0.099	8.17728E-4	0.011	0	0.099	3.87016E-4	-9.7E-4	0	0.08	0.04382	0	0	0	0	0	0	0	0
-0.032	0	0.084	-0.011	0	0.099	0.00479	0.011	0	0.099	5.18102E-4	-0.00315	0	0.084	0.36634	0	0	0	0	0	0	0	0
-0.052	0	0.084	-0.011	0	0.099	0.00272	0.011	0	0.099	6.30462E-4	-0.00218	0	0.084	0.156	0	0	0	0	0	0	0	0
-0.072	0	0.084	-0.011	0	0.099	0.00169	0.011	0	0.099	5.43071E-4	-0.0017	0	0.084	0.09303	0	0	0	0	0	0	0	0
-0.092	0	0.084	-0.011	0	0.099	0.00114	0.011	0	0.099	4.5568E-4	-0.00133	0	0.084	0.06311	0	0	0	0	0	0	0	0
-0.112	0	0.084	-0.011	0	0.099	8.17728E-4	0.011	0	0.099	3.80774E-4	-0.00109	0	0.084	0.04558	0	0	0	0	0	0	0	0
-0.032	0	0.088	-0.0111	0	0.09895	0.00542	0.011	0	0.099	5.86767E-4	-0.00388	0	0.088	0.31153	0	0	0	0	0	0	0	0
-0.052	0	0.088	-0.011	0	0.099	0.00282	0.011	0	0.099	6.49189E-4	-0.00279	0	0.088	0.13924	0	0	0	0	0	0	0	0
-0.072	0	0.088	-0.011	0	0.099	0.00168	0.011	0	0.099	5.49313E-4	-0.00218	0	0.088	0.08506	0	0	0	0	0	0	0	0
-0.092	0	0.088	-0.011	0	0.099	0.00112	0.011	0	0.099	4.5568E-4	-0.00182	0	0.088	0.05855	0	0	0	0	0	0	0	0
-0.112	0	0.088	-0.011	0	0.099	8.11486E-4	0.011	0	0.099	3.80774E-4	-0.00145	0	0.088	0.04356	0	0	0	0	0	0	0	0
-0.032	0	0.092	-0.0111	0	0.09897	0.00612	0.01089	0	0.09898	0.001	-0.00581	0	0.092	0.1904	0	0	0	0	0	0	0	0
-0.052	0	0.092	-0.011	0	0.099	0.00287	0.01089	0	0.09899	8.86392E-4	-0.00484	0	0.092	0.08712	0	0	0	0	0	0	0	0
-0.072	0	0.092	-0.011	0	0.099	0.00166	0.01089	0	0.09899	7.05368E-4	-0.00424	0	0.092	0.05379	0	0	0	0	0	0	0	0
